sample_id,tier,split,strategy,selected_method,decision_rule,mixed_segments_count,separated_segments_count,cleaned_segments_count,mixed_text_length,separated_text_length,cleaned_text_length,text_length_ratio,repetition_count,duplicate_removed_count,mixed_runtime_sec,separated_runtime_sec,cleaned_runtime_sec,runtime_ratio,cleaned_closer_to_mixed,notes
SyntheticNoOverlap_dev_10,SyntheticNoOverlap,dev,removed_count_only,separated_whisper_cleaned,duplicate removal is high and cleaned is closer to mixed,2,28,3,31,559,59,18.032258,25,25,0.817,4.559,4.559,5.580171,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_dev_10,SyntheticNoOverlap,dev,length_plus_repetition,separated_whisper_cleaned,length inflation or repetition is high and cleaned is closer to mixed,2,28,3,31,559,59,18.032258,25,25,0.817,4.559,4.559,5.580171,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_dev_10,SyntheticNoOverlap,dev,v2_full_features,mixed_whisper,overlap_level==0 and repeated hallucinations are high; fall back to mixed_whisper,2,28,3,31,559,59,18.032258,25,25,0.817,4.559,4.559,5.580171,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level == 0, choose separated_whisper",3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,repetition_only,separated_whisper_cleaned,high repetition_count; cleaned transcript is closer to mixed,3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,removed_count_only,separated_whisper_cleaned,duplicate removal is high and cleaned is closer to mixed,3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,length_plus_repetition,separated_whisper_cleaned,length inflation or repetition is high and cleaned is closer to mixed,3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_01,SyntheticNoOverlap,test,v2_full_features,mixed_whisper,overlap_level==0 and repeated hallucinations are high; fall back to mixed_whisper,3,17,4,27,373,87,13.814815,11,13,0.598,4.352,4.352,7.277592,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level == 0, choose separated_whisper",2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level == 0, choose separated_whisper)",2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level == 0, choose separated_whisper)",2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_02,SyntheticNoOverlap,test,v2_full_features,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper,2,2,2,25,50,50,2.0,0,0,0.759,0.871,0.871,1.147563,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level == 0, choose separated_whisper",2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level == 0, choose separated_whisper)",2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level == 0, choose separated_whisper)",2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_03,SyntheticNoOverlap,test,v2_full_features,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper,2,2,2,32,54,54,1.6875,0,0,0.8,1.179,1.179,1.47375,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level == 0, choose separated_whisper",2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level == 0, choose separated_whisper)",2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level == 0, choose separated_whisper)",2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_04,SyntheticNoOverlap,test,v2_full_features,mixed_whisper,overlap_level==0 short transcript; choose mixed_whisper,2,2,2,19,44,44,2.315789,0,0,0.937,1.037,1.037,1.106724,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_05,SyntheticNoOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,3,2,2,24,45,45,1.875,0,0,1.122,0.976,0.976,0.869875,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_05,SyntheticNoOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,3,2,2,24,45,45,1.875,0,0,1.122,0.976,0.976,0.869875,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_05,SyntheticNoOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,3,2,2,24,45,45,1.875,0,0,1.122,0.976,0.976,0.869875,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_05,SyntheticNoOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,3,2,2,24,45,45,1.875,0,0,1.122,0.976,0.976,0.869875,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_05,SyntheticNoOverlap,test,v1_overlap_only,separated_whisper,"if overlap_level == 0, choose separated_whisper",3,2,2,24,45,45,1.875,0,0,1.122,0.976,0.976,0.869875,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_05,SyntheticNoOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,3,2,2,24,45,45,1.875,0,0,1.122,0.976,0.976,0.869875,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_05,SyntheticNoOverlap,test,repetition_only,separated_whisper,"repetition_count is low; reuse v1 rule (if overlap_level == 0, choose separated_whisper)",3,2,2,24,45,45,1.875,0,0,1.122,0.976,0.976,0.869875,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticNoOverlap_test_05,SyntheticNoOverlap,test,removed_count_only,separated_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level == 0, choose separated_whisper)",3,2,2,24,45,45,1.875,0,0,1.122,0.976,0.976,0.869875,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
